_row_id,item_ranking_row_id,piece_order,piece_id,piece_img,raw_json
235,47,5,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
236,48,1,2404,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png,"{""pieceId"":2404,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png""}"
237,48,2,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
238,48,3,4350,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png,"{""pieceId"":4350,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png""}"
239,48,4,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
240,48,5,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
241,49,1,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
242,49,2,3324,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png,"{""pieceId"":3324,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png""}"
243,49,3,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
244,49,4,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
245,49,5,4332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_wukong.png,"{""pieceId"":4332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_wukong.png""}"
246,50,1,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
247,50,2,4339,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_seraphine.png,"{""pieceId"":4339,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_seraphine.png""}"
248,50,3,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
249,50,4,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
250,50,5,2403,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png,"{""pieceId"":2403,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png""}"
251,51,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
252,51,2,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
253,51,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
254,51,4,2403,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png,"{""pieceId"":2403,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png""}"
255,51,5,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
256,52,1,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
257,52,2,4350,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png,"{""pieceId"":4350,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png""}"
258,52,3,2404,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png,"{""pieceId"":2404,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png""}"
259,52,4,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
260,52,5,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
261,53,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
262,53,2,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
263,53,3,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
264,53,4,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
265,53,5,3324,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png,"{""pieceId"":3324,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png""}"
266,54,1,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
267,54,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
268,54,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
269,54,4,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
270,54,5,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
271,55,1,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
272,55,2,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
273,55,3,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
274,55,4,2404,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png,"{""pieceId"":2404,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png""}"
275,55,5,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
276,56,1,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
277,56,2,5285,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_galio.png,"{""pieceId"":5285,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_galio.png""}"
278,56,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
279,56,4,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
280,56,5,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
281,57,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
282,57,2,2408,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sion.png,"{""pieceId"":2408,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sion.png""}"
283,57,3,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
284,57,4,2402,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png,"{""pieceId"":2402,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png""}"
285,57,5,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
286,58,1,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
287,58,2,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
288,58,3,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
289,58,4,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
290,58,5,4352,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png,"{""pieceId"":4352,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png""}"
291,59,1,3327,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_loris.png,"{""pieceId"":3327,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_loris.png""}"
292,59,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
293,59,3,4332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_wukong.png,"{""pieceId"":4332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_wukong.png""}"
294,59,4,4335,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_taric.png,"{""pieceId"":4335,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_taric.png""}"
295,59,5,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
296,60,1,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
297,60,2,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
298,60,3,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
299,60,4,5287,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fiddlesticks.png,"{""pieceId"":5287,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fiddlesticks.png""}"
300,60,5,5271,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ziggs.png,"{""pieceId"":5271,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ziggs.png""}"
301,61,1,3324,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png,"{""pieceId"":3324,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png""}"
302,61,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
303,61,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
304,61,4,3331,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kennen.png,"{""pieceId"":3331,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kennen.png""}"
305,61,5,4352,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png,"{""pieceId"":4352,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_braum.png""}"
306,62,1,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
307,62,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
308,62,3,5282,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_mel.png,"{""pieceId"":5282,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_mel.png""}"
309,62,4,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
310,62,5,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
311,63,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
312,63,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
313,63,3,5273,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_volibear.png,"{""pieceId"":5273,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_volibear.png""}"
314,63,4,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
315,63,5,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
316,64,1,2411,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png,"{""pieceId"":2411,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png""}"
317,64,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
318,64,3,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
319,64,4,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
320,64,5,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
321,65,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
322,65,2,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
323,65,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
324,65,4,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
325,65,5,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
326,66,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
327,66,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
328,66,3,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
329,66,4,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
330,66,5,5285,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_galio.png,"{""pieceId"":5285,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_galio.png""}"
331,67,1,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
332,67,2,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
333,67,3,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
334,67,4,3338,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png,"{""pieceId"":3338,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png""}"
335,67,5,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
336,68,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
337,68,2,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
338,68,3,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
339,68,4,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
340,68,5,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
341,69,1,2403,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png,"{""pieceId"":2403,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png""}"
342,69,2,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
343,69,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
344,69,4,2410,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_orianna.png,"{""pieceId"":2410,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_orianna.png""}"
345,69,5,4335,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_taric.png,"{""pieceId"":4335,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_taric.png""}"
346,70,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
347,70,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
348,70,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
349,70,4,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
350,70,5,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
351,71,1,3324,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png,"{""pieceId"":3324,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png""}"
